id,reason,province,municipality
5371.0,missing_coordinates,Antwerpen,Antwerpen
5394.0,missing_coordinates,Vlaams-Brabant,Tienen
5396.0,missing_coordinates,Luxembourg,La
5426.0,missing_coordinates,Vlaams-Brabant,Heverlee
5427.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5430.0,missing_coordinates,Liège,Verviers
5432.0,missing_coordinates,Vlaams-Brabant,Diegem
5445.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5453.0,missing_coordinates,Hainaut,Leuze-en-Hainaut
5455.0,missing_coordinates,Hainaut,Aubechies
5457.0,missing_coordinates,Hainaut,Basècles
5458.0,missing_coordinates,Hainaut,Basècles
5462.0,missing_coordinates,Hainaut,Quaregnon
5468.0,missing_coordinates,Luxembourg,Durbuy
5473.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5474.0,missing_coordinates,Liège,Waremme
5482.0,missing_coordinates,Liège,Sankt
5491.0,missing_coordinates,Vlaams-Brabant,Zaventem
5500.0,missing_coordinates,Brabant Wallon,Wavre
5504.0,missing_coordinates,Brabant Wallon,Plancenoit
5514.0,missing_coordinates,Liège,Aywaille
5523.0,missing_coordinates,Hainaut,Dour
5536.0,missing_coordinates,Hainaut,Leuze-en-Hainaut
5544.0,missing_coordinates,Namur,Beuzet
5547.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5556.0,missing_coordinates,Namur,Walcourt
5561.0,missing_coordinates,Hainaut,Tournai
5565.0,missing_coordinates,Hainaut,Donstiennes
5569.0,missing_coordinates,Hainaut,Mons
5574.0,missing_coordinates,Hainaut,Châtelet
5580.0,missing_coordinates,Liège,Malmédy
5584.0,missing_coordinates,,
5593.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5595.0,missing_coordinates,Hainaut,Comines
5601.0,missing_coordinates,Hainaut,Roisin
5608.0,missing_coordinates,Limburg,Hasselt
5626.0,missing_coordinates,Bruxelles-Brussel,Brussel
5629.0,missing_coordinates,West-Vlaanderen,Oostkamp
5642.0,missing_coordinates,West-Vlaanderen,Poperinge
5653.0,missing_coordinates,Liège,Dison
5669.0,missing_coordinates,Hainaut,Gosselies
5675.0,missing_coordinates,West-Vlaanderen,Harelbeke
5677.0,missing_coordinates,Vlaams-Brabant,Zellik
5698.0,missing_coordinates,Antwerpen,Dessel
5700.0,missing_coordinates,Luxembourg,Grandvoir
5701.0,missing_coordinates,Antwerpen,Antwerpen
5702.0,missing_coordinates,Limburg,Hasselt
5707.0,missing_coordinates,Liège,Herstal
5711.0,missing_coordinates,Hainaut,Montignies-sur-Sambre
5719.0,missing_coordinates,Namur,Malonne
5721.0,missing_coordinates,Liège,Villers-le-Bouillet
5725.0,missing_coordinates,Luxembourg,Vielsalm
5736.0,missing_coordinates,Oost-Vlaanderen,HammeO.-Vl.)
5746.0,missing_coordinates,Hainaut,Brugelette
5747.0,missing_coordinates,Vlaams-Brabant,Leuven
5754.0,missing_coordinates,Brabant Wallon,Wavre
5757.0,missing_coordinates,Namur,Ciney
5771.0,missing_coordinates,Hainaut,Seneffe
5772.0,missing_coordinates,Vlaams-Brabant,Zaventem
5773.0,missing_coordinates,Vlaams-Brabant,Overijse
5785.0,missing_coordinates,Bruxelles-Brussel,Brussel
5797.0,missing_coordinates,Oost-Vlaanderen,Gent
5798.0,missing_coordinates,Limburg,Heusden-Zolder
5799.0,missing_coordinates,Limburg,Bree
5803.0,missing_coordinates,Bruxelles-Brussel,Brussel
5811.0,missing_coordinates,Bruxelles-Brussel,Brussel
5812.0,missing_coordinates,Bruxelles-Brussel,Brussel
5815.0,missing_coordinates,Antwerpen,Oevel
5817.0,missing_coordinates,Hainaut,JumetCharleroi)
5848.0,missing_coordinates,Bruxelles-Brussel,Brussel
5849.0,missing_coordinates,Bruxelles-Brussel,Brussel
5852.0,missing_coordinates,Bruxelles-Brussel,Brussel
5868.0,missing_coordinates,Liège,Herstal
5881.0,missing_coordinates,Oost-Vlaanderen,Doel
5882.0,missing_coordinates,Oost-Vlaanderen,Doel
5883.0,missing_coordinates,Oost-Vlaanderen,Doel
5884.0,missing_coordinates,Oost-Vlaanderen,Doel
5885.0,missing_coordinates,Oost-Vlaanderen,Doel
5886.0,missing_coordinates,Oost-Vlaanderen,Doel
5887.0,missing_coordinates,Oost-Vlaanderen,Doel
5890.0,missing_coordinates,Oost-Vlaanderen,KalloBeveren-Waas)
5898.0,missing_coordinates,Oost-Vlaanderen,Dendermonde
5901.0,missing_coordinates,Vlaams-Brabant,Zaventem
5908.0,missing_coordinates,Vlaams-Brabant,Groot-Bijgaarden
5922.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5923.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5924.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5925.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5926.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5927.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5929.0,missing_coordinates,Limburg,Neerpelt
5934.0,missing_coordinates,Brabant Wallon,Mont-Saint-Guibert
5943.0,missing_coordinates,Liège,Herstal
5959.0,missing_coordinates,Hainaut,Charleroi
5964.0,missing_coordinates,Hainaut,Ciply
5982.0,missing_coordinates,Oost-Vlaanderen,Dikkelvenne
5984.0,missing_coordinates,Hainaut,Thuin
6001.0,missing_coordinates,Hainaut,Wanfercée-Baulet
6004.0,missing_coordinates,Hainaut,Bouffioulx
6006.0,missing_coordinates,Vlaams-Brabant,MachelenBt)
6012.0,missing_coordinates,West-Vlaanderen,Assebroek
6014.0,missing_coordinates,Namur,Wiesme
6017.0,missing_coordinates,Liège,Seraing
6035.0,missing_coordinates,Antwerpen,BorgerhoutAntwerpen)
6040.0,missing_coordinates,Oost-Vlaanderen,Ninove
6053.0,missing_coordinates,Antwerpen,BorsbeekAntw.)
6068.0,missing_coordinates,Luxembourg,Arlon
6069.0,missing_coordinates,West-Vlaanderen,Kortrijk
6075.0,missing_coordinates,Liège,Jemeppe-sur-Meuse
6088.0,missing_coordinates,Hainaut,Mons
6097.0,missing_coordinates,Oost-Vlaanderen,LedebergGent)
6100.0,missing_coordinates,West-Vlaanderen,Ieper
6102.0,missing_coordinates,Hainaut,JumetCharleroi)
6117.0,missing_coordinates,Luxembourg,Hollogne-aux-Pierres
6146.0,missing_coordinates,West-Vlaanderen,Tielt
6160.0,missing_coordinates,Oost-Vlaanderen,HammeO.-Vl.
6162.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
6163.0,missing_coordinates,Liège,Saint-NicolasLg.)
6164.0,missing_coordinates,Liège,Saint-NicolasLg.)
6170.0,missing_coordinates,Luxembourg,Virton
6178.0,missing_coordinates,Vlaams-Brabant,Diegem
6179.0,missing_coordinates,Vlaams-Brabant,Diegem
6181.0,missing_coordinates,Vlaams-Brabant,Diegem
6182.0,missing_coordinates,Vlaams-Brabant,Diegem
6190.0,missing_coordinates,Namur,JambesNamur)
6191.0,missing_coordinates,Namur,JambesNamur)
6192.0,missing_coordinates,Namur,JambesNamur)
6193.0,missing_coordinates,Namur,JambesNamur)
6194.0,missing_coordinates,Namur,JambesNamur)
6195.0,missing_coordinates,Namur,JambesNamur)
6198.0,missing_coordinates,Namur,Namur
6239.0,missing_coordinates,Namur,Jemeppe-sur-Sambre
6240.0,missing_coordinates,Namur,Mornimont
6242.0,missing_coordinates,Namur,Ham-sur-Sambre
6271.0,missing_coordinates,Brabant Wallon,Archennes
6285.0,missing_coordinates,Bruxelles-Brussel,Brussel
6289.0,missing_coordinates,Oost-Vlaanderen,Lebbeke
6290.0,missing_coordinates,Liège,GrivegnéeLiège)
6309.0,missing_coordinates,Hainaut,Beloeil
6310.0,missing_coordinates,Hainaut,Beloeil
6312.0,missing_coordinates,Hainaut,Beloeil
6313.0,missing_coordinates,Liège,Amel
6321.0,missing_coordinates,West-Vlaanderen,Lauwe
6325.0,missing_coordinates,Vlaams-Brabant,Zaventem
6327.0,missing_coordinates,West-Vlaanderen,Nieuwpoort
6330.0,missing_coordinates,Limburg,Diepenbeek
6333.0,missing_coordinates,Bruxelles-Brussel,Brussel
6346.0,missing_coordinates,Hainaut,La
6350.0,missing_coordinates,Vlaams-Brabant,Onze-Lieve-Vrouw-Lombeek
6366.0,missing_coordinates,Hainaut,Lodelinsart
6367.0,missing_coordinates,Oost-Vlaanderen,MachelenO.-Vl.)
6373.0,missing_coordinates,Liège,Fexhe-Slins
6374.0,missing_coordinates,Liège,Ligney
6375.0,missing_coordinates,Luxembourg,Arlon
6380.0,missing_coordinates,Hainaut,RouveroyHt.)
6390.0,missing_coordinates,Brabant Wallon,Wavre
6392.0,missing_coordinates,Brabant Wallon,Nivelles
6393.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6394.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6395.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6396.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6397.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6398.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6399.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6400.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6401.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6402.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
6405.0,missing_coordinates,Liège,Theux
6408.0,missing_coordinates,Namur,Andenne
6409.0,missing_coordinates,Hainaut,Warchin
6419.0,missing_coordinates,Liège,Theux
6421.0,missing_coordinates,Hainaut,Jumet
6425.0,missing_coordinates,Antwerpen,EkerenAntwerpen)
6426.0,missing_coordinates,Antwerpen,EkerenAntwerpen)
6427.0,missing_coordinates,Antwerpen,EkerenAntwerpen)
6429.0,missing_coordinates,Namur,LeuzeNam.)
6433.0,missing_coordinates,Oost-Vlaanderen,Aalst
6436.0,missing_coordinates,Liège,Amay
6462.0,missing_coordinates,Oost-Vlaanderen,NieuwerkerkenAalst)
6471.0,missing_coordinates,Namur,JambesNamur)
6473.0,missing_coordinates,Liège,Dison
6480.0,missing_coordinates,Hainaut,La
6494.0,missing_coordinates,Namur,Ciney
6502.0,missing_coordinates,Oost-Vlaanderen,Massemen
6503.0,missing_coordinates,Oost-Vlaanderen,Massemen
6510.0,missing_coordinates,West-Vlaanderen,Brugge
6528.0,missing_coordinates,Namur,JambesNamur)
6530.0,missing_coordinates,Namur,JambesNamur)
6531.0,missing_coordinates,Namur,JambesNamur)
6532.0,missing_coordinates,Namur,JambesNamur)
6534.0,missing_coordinates,Brabant Wallon,Waterloo
6540.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
6543.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
6550.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
6551.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
6555.0,missing_coordinates,Luxembourg,Bouillon
6586.0,missing_coordinates,Hainaut,Blicquy
6587.0,missing_coordinates,Hainaut,Leuze-en-Hainaut
6589.0,missing_coordinates,Oost-Vlaanderen,Denderhoutem
6600.0,missing_coordinates,West-Vlaanderen,Damme
6601.0,missing_coordinates,Antwerpen,Bornem
6617.0,missing_coordinates,Antwerpen,Bornem
6630.0,missing_coordinates,Antwerpen,Bornem
6631.0,missing_coordinates,Limburg,Tessenderlo
6647.0,missing_coordinates,Oost-Vlaanderen,KalloBeveren-Waas)
6648.0,missing_coordinates,Hainaut,VaulxTournai)
6652.0,missing_coordinates,West-Vlaanderen,Harelbeke
6653.0,missing_coordinates,Hainaut,Anderlues
6656.0,missing_coordinates,Hainaut,Anderlues
6658.0,missing_coordinates,Hainaut,Anderlues
6659.0,missing_coordinates,Hainaut,Anderlues
6662.0,missing_coordinates,West-Vlaanderen,Meulebeke
6663.0,missing_coordinates,Limburg,Lommel
6666.0,missing_coordinates,Brabant Wallon,Waterloo
6667.0,missing_coordinates,Brabant Wallon,Waterloo
6670.0,missing_coordinates,Vlaams-Brabant,Groot-Bijgaarden
6672.0,missing_coordinates,Brabant Wallon,Wavre
6674.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
6675.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
6681.0,missing_coordinates,Limburg,Genk
6683.0,missing_coordinates,Liège,StréeHt.)
6686.0,missing_coordinates,Bruxelles-Brussel,Brussel
6689.0,missing_coordinates,Vlaams-Brabant,Wemmel
6693.0,missing_coordinates,Hainaut,Feluy
6698.0,missing_coordinates,Hainaut,Hensies
6706.0,missing_coordinates,Liège,Herstal
6708.0,missing_coordinates,Hainaut,Ath
6723.0,missing_coordinates,Hainaut,Brugelette
6726.0,missing_coordinates,Vlaams-Brabant,Herent
6728.0,missing_coordinates,Bruxelles-Brussel,Brussel
6733.0,missing_coordinates,Oost-Vlaanderen,Beervelde
6734.0,missing_coordinates,Antwerpen,Bornem
6743.0,missing_coordinates,Hainaut,Brugelette
6745.0,missing_coordinates,Hainaut,Haine-Saint-Paul
6746.0,missing_coordinates,Limburg,Lommel
6748.0,missing_coordinates,Vlaams-Brabant,Groot-Bijgaarden
6749.0,missing_coordinates,Liège,Butgenbach
6771.0,missing_coordinates,Vlaams-Brabant,MachelenBt)
6773.0,missing_coordinates,Vlaams-Brabant,MachelenBt)
6784.0,missing_coordinates,Liège,Héron
6786.0,missing_coordinates,Namur,Rhisnes
6787.0,missing_coordinates,Liège,Seraing
6788.0,missing_coordinates,Liège,Seraing
6792.0,missing_coordinates,Brabant Wallon,Jodoigne
6800.0,missing_coordinates,Hainaut,Lessines
6802.0,missing_coordinates,Antwerpen,Balen
6831.0,missing_coordinates,Namur,Hanzinelle
6839.0,missing_coordinates,Namur,Rhisnes
6849.0,missing_coordinates,Liège,Herve
6850.0,missing_coordinates,Liège,Petit-Rechain
6851.0,missing_coordinates,Hainaut,Marchienne-au-Pont
6854.0,missing_coordinates,Liège,Vottem
6856.0,missing_coordinates,Liège,Welkenraedt
6860.0,missing_coordinates,Namur,Ciney
6862.0,missing_coordinates,Namur,Rochefort
6864.0,missing_coordinates,Brabant Wallon,Orp-Jauche
6865.0,missing_coordinates,Luxembourg,Mabompré
6866.0,missing_coordinates,Liège,GrivegnéeLiège)
6867.0,missing_coordinates,Liège,Bassenge
6870.0,missing_coordinates,Liège,Awans
6873.0,missing_coordinates,Namur,Doische
6874.0,missing_coordinates,Luxembourg,Arlon
6882.0,missing_coordinates,Luxembourg,Saint-Hubert
6885.0,missing_coordinates,Namur,Doische
6890.0,missing_coordinates,Liège,Liège
6892.0,missing_coordinates,Namur,Hamois
6901.0,missing_coordinates,Liège,Andrimont
6902.0,missing_coordinates,Liège,Andrimont
6903.0,missing_coordinates,Liège,Andrimont
6904.0,missing_coordinates,Liège,Andrimont
6905.0,missing_coordinates,Liège,Andrimont
6920.0,missing_coordinates,Antwerpen,Schoten
6929.0,missing_coordinates,Oost-Vlaanderen,Mespelare
6941.0,missing_coordinates,Limburg,Opglabbeek
6946.0,missing_coordinates,Oost-Vlaanderen,Beveren-Waas
6947.0,missing_coordinates,Oost-Vlaanderen,Melsele
6948.0,missing_coordinates,Oost-Vlaanderen,KalloBeveren-Waas)
6949.0,missing_coordinates,Oost-Vlaanderen,KieldrechtBeveren)
6953.0,missing_coordinates,Oost-Vlaanderen,Beveren-Waas
6954.0,missing_coordinates,Oost-Vlaanderen,Beveren-Waas
6959.0,missing_coordinates,Liège,Ougrée
6960.0,missing_coordinates,Liège,Liège
6976.0,missing_coordinates,Liège,Liège
6977.0,missing_coordinates,Luxembourg,Ortho
6978.0,missing_coordinates,Namur,Ciergnon
6979.0,missing_coordinates,Liège,Lambermont
6989.0,missing_coordinates,Liège,Marchin
6993.0,missing_coordinates,Liège,Henri-Chapelle
6997.0,missing_coordinates,Luxembourg,Rendeux
6998.0,missing_coordinates,Namur,Viroinval
6999.0,missing_coordinates,Liège,Haccourt
7004.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
7005.0,missing_coordinates,Hainaut,Beaumont
7010.0,missing_coordinates,Namur,Heer
7014.0,missing_coordinates,Liège,Liège
7017.0,missing_coordinates,Hainaut,Momignies
7023.0,missing_coordinates,Namur,Vodecée
7029.0,missing_coordinates,Luxembourg,Mabompré
7030.0,missing_coordinates,Liège,Embourg
7037.0,missing_coordinates,Luxembourg,Arlon
7040.0,missing_coordinates,,
7046.0,missing_coordinates,Antwerpen,Boechout
7047.0,missing_coordinates,Vlaams-Brabant,Heverlee
7067.0,missing_coordinates,Vlaams-Brabant,Asse
7071.0,missing_coordinates,Hainaut,Dour
7074.0,missing_coordinates,Oost-Vlaanderen,Lokeren
7088.0,missing_coordinates,Liège,GrivegnéeLiège)
7089.0,missing_coordinates,Namur,Ciney
7092.0,missing_coordinates,Namur,
7093.0,missing_coordinates,Oost-Vlaanderen,Zele
7103.0,missing_coordinates,Oost-Vlaanderen,Desteldonk
7122.0,missing_coordinates,Namur,LeuzeNam.)
7139.0,missing_coordinates,Luxembourg,Arlon
7147.0,missing_coordinates,Namur,Jemelle
7160.0,missing_coordinates,Hainaut,Gosselies
7161.0,missing_coordinates,Liège,GrivegnéeLiège)
7162.0,missing_coordinates,Liège,Wonck
7164.0,missing_coordinates,Namur,Lisogne
7169.0,missing_coordinates,Liège,Esneux
7172.0,missing_coordinates,Hainaut,Tournai
7177.0,missing_coordinates,Hainaut,GillyCharleroi)
7182.0,missing_coordinates,Namur,Vodecée
7184.0,missing_coordinates,Luxembourg,Gouvy
7189.0,missing_coordinates,Hainaut,KainTournai)
7190.0,missing_coordinates,Luxembourg,Vaux-sur-Sûre
7197.0,missing_coordinates,Liège,Waimes
7198.0,missing_coordinates,Hainaut,KainTournai)
7201.0,missing_coordinates,Luxembourg,Ethe
7206.0,missing_coordinates,Antwerpen,Zwijndrecht
7209.0,missing_coordinates,Antwerpen,Zwijndrecht
7210.0,missing_coordinates,Antwerpen,Zwijndrecht
7211.0,missing_coordinates,Vlaams-Brabant,Heverlee
7213.0,missing_coordinates,West-Vlaanderen,Koksijde
7214.0,missing_coordinates,Oost-Vlaanderen,MachelenO.-Vl.)
7246.0,missing_coordinates,Vlaams-Brabant,Kortenberg
7254.0,missing_coordinates,Oost-Vlaanderen,Hamme
7258.0,missing_coordinates,Vlaams-Brabant,Hoeilaart
7259.0,missing_coordinates,Limburg,Genk
7273.0,missing_coordinates,Oost-Vlaanderen,HofstadeO.-Vl.)
7274.0,missing_coordinates,Oost-Vlaanderen,HofstadeO.-Vl.)
7275.0,missing_coordinates,Oost-Vlaanderen,HofstadeO.-Vl.)
7276.0,missing_coordinates,Oost-Vlaanderen,HofstadeO.-Vl.)
7278.0,missing_coordinates,Oost-Vlaanderen,Desteldonk
7282.0,missing_coordinates,Limburg,Diepenbeek
7286.0,missing_coordinates,West-Vlaanderen,Brugge
7292.0,missing_coordinates,Luxembourg,Etalle
7294.0,missing_coordinates,Liège,Herstal
7295.0,missing_coordinates,Hainaut,JumetCharleroi)
7298.0,missing_coordinates,Luxembourg,Bastogne
7302.0,missing_coordinates,Luxembourg,Neufchâteau
7305.0,missing_coordinates,Namur,Dave
7306.0,missing_coordinates,Luxembourg,Saint-Hubert
7314.0,missing_coordinates,Hainaut,CellesHt.)
7315.0,missing_coordinates,Hainaut,CellesHt.)
7324.0,missing_coordinates,Antwerpen,Herentals
7335.0,missing_coordinates,Limburg,Ham
7344.0,missing_coordinates,Bruxelles-Brussel,Brussel
7348.0,missing_coordinates,Oost-Vlaanderen,Beveren-Waas
7372.0,missing_coordinates,West-Vlaanderen,Sint-Andries
7376.0,missing_coordinates,Oost-Vlaanderen,
7377.0,missing_coordinates,West-Vlaanderen,Knokke-Heist
7379.0,missing_coordinates,Antwerpen,Oud-Turnhout
7392.0,missing_coordinates,West-Vlaanderen,Assebroek
7395.0,missing_coordinates,West-Vlaanderen,Dudzele
7414.0,missing_coordinates,Oost-Vlaanderen,MachelenO.-Vl.)
7426.0,missing_coordinates,Antwerpen,Edegem
7434.0,missing_coordinates,Antwerpen,Rijkevorsel
7447.0,missing_coordinates,Luxembourg,Houffalize
7451.0,missing_coordinates,Hainaut,Feluy
7452.0,missing_coordinates,Hainaut,Feluy
7453.0,missing_coordinates,Hainaut,Feluy
7454.0,missing_coordinates,Hainaut,Feluy
7455.0,missing_coordinates,Hainaut,Feluy
7456.0,missing_coordinates,Hainaut,Feluy
7460.0,missing_coordinates,Luxembourg,Aubange
7468.0,missing_coordinates,Namur,Suarlée
7470.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7475.0,missing_coordinates,Hainaut,Boussu-lez-Walcourt
7494.0,missing_coordinates,Hainaut,Mons
7495.0,missing_coordinates,Hainaut,Pont-de-Loup
7502.0,missing_coordinates,Antwerpen,Westerlo
7506.0,missing_coordinates,Antwerpen,TongerloAntw.)
7508.0,missing_coordinates,Bruxelles-Brussel,Brussel
7517.0,missing_coordinates,Limburg,Diepenbeek
7528.0,missing_coordinates,Namur,Rochefort
7530.0,missing_coordinates,Hainaut,Blandain
7535.0,missing_coordinates,Namur,Ciney
7538.0,missing_coordinates,Brabant Wallon,Wavre
7541.0,missing_coordinates,Antwerpen,Malle
7551.0,missing_coordinates,West-Vlaanderen,BeverenRoeselare)
7554.0,missing_coordinates,Oost-Vlaanderen,Doel
7555.0,missing_coordinates,Luxembourg,Houffalize
7556.0,missing_coordinates,Oost-Vlaanderen,Schoonaarde
7566.0,missing_coordinates,Antwerpen,Merksplas
7570.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7575.0,missing_coordinates,Limburg,Genk
7605.0,missing_coordinates,Antwerpen,Mechelen
7606.0,missing_coordinates,Antwerpen,Mechelen
7607.0,missing_coordinates,West-Vlaanderen,Roeselare
7609.0,missing_coordinates,Bruxelles-Brussel,Brussel
7613.0,missing_coordinates,Limburg,Halen
7617.0,missing_coordinates,Namur,Seilles
7624.0,missing_coordinates,Hainaut,Warneton
7631.0,missing_coordinates,Luxembourg,Arlon
7634.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7637.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7641.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7647.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7650.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7651.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7661.0,missing_coordinates,Limburg,Tongeren
7663.0,missing_coordinates,Limburg,Hasselt
7665.0,missing_coordinates,West-Vlaanderen,Snaaskerke
7666.0,missing_coordinates,Vlaams-Brabant,Diest
7675.0,missing_coordinates,Antwerpen,Geel
7680.0,missing_coordinates,Luxembourg,Bovigny
7682.0,missing_coordinates,Luxembourg,Gouvy
7687.0,missing_coordinates,Liège,BIERSET
7688.0,missing_coordinates,Liège,BIERSET
7690.0,missing_coordinates,Liège,FRAIPONT
7697.0,missing_coordinates,Liège,REMOUCHANT
7699.0,missing_coordinates,Luxembourg,RENDEUX-HAUT
7701.0,missing_coordinates,Namur,YVOIR
7702.0,missing_coordinates,Namur,YVOIR
7707.0,missing_coordinates,Oost-Vlaanderen,Gent
7709.0,missing_coordinates,Vlaams-Brabant,WijgmaalBt.)
7712.0,missing_coordinates,West-Vlaanderen,TIELT
7717.0,missing_coordinates,Oost-Vlaanderen,Gent-Zeehaven
7719.0,missing_coordinates,Limburg,HASSELT
7720.0,missing_coordinates,West-Vlaanderen,Kuurne
7722.0,missing_coordinates,West-Vlaanderen,KUURNE
7744.0,missing_coordinates,West-Vlaanderen,Brugge
7745.0,missing_coordinates,West-Vlaanderen,BRUGGE
7746.0,missing_coordinates,West-Vlaanderen,BRUGGE
7747.0,missing_coordinates,West-Vlaanderen,BRUGGE
7748.0,missing_coordinates,Brabant Wallon,Ottignies
7754.0,missing_coordinates,Hainaut,Lessines
7755.0,missing_coordinates,Liège,Thimister
7756.0,missing_coordinates,Luxembourg,Bastogne
7759.0,missing_coordinates,Brabant Wallon,La hulpe
7760.0,missing_coordinates,Luxembourg,Athus
7761.0,missing_coordinates,Luxembourg,Tintigny
7763.0,missing_coordinates,Luxembourg,Bastogne
7768.0,missing_coordinates,Hainaut,Soignies
7772.0,missing_coordinates,Hainaut,Colfontaine
7781.0,missing_coordinates,Liège,Liège
7783.0,missing_coordinates,Brabant Wallon,Waterloo
7784.0,missing_coordinates,Brabant Wallon,Wavre
7808.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7835.0,missing_coordinates,Antwerpen,BorgerhoutAntwerpen)
7836.0,missing_coordinates,Antwerpen,BORGERHOUTANTWERPEN)
7853.0,missing_coordinates,Limburg,Lommel
7864.0,missing_coordinates,Oost-Vlaanderen,Gent
7865.0,missing_coordinates,Vlaams-Brabant,Groot-Bijgaarden
7869.0,missing_coordinates,Namur,Fernelmont
7871.0,missing_coordinates,Bruxelles-Brussel,Brussel
7877.0,missing_coordinates,Vlaams-Brabant,Heverlee
7881.0,missing_coordinates,Antwerpen,Essen
7882.0,missing_coordinates,Oost-Vlaanderen,Afsnee
7900.0,missing_coordinates,Namur,Fagnolle
7903.0,missing_coordinates,Hainaut,KainTournai)
7904.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
7913.0,missing_coordinates,Hainaut,GillyCharleroi)
7931.0,missing_coordinates,Oost-Vlaanderen,Vrasene
7937.0,missing_coordinates,Oost-Vlaanderen,Wetteren
7938.0,missing_coordinates,Oost-Vlaanderen,Aalst
7939.0,missing_coordinates,,
7940.0,missing_coordinates,Hainaut,Les
7949.0,missing_coordinates,Namur,Dinant
7950.0,missing_coordinates,Antwerpen,Beerse
7953.0,missing_coordinates,Namur,Walcourt
7956.0,missing_coordinates,Luxembourg,Aubange
7958.0,missing_coordinates,Brabant Wallon,Lasne
7965.0,missing_coordinates,Limburg,Sint-Truiden
7970.0,missing_coordinates,Oost-Vlaanderen,HammeBt.)
7971.0,missing_coordinates,Hainaut,Hornu
7974.0,missing_coordinates,Limburg,Hamont-Achel
7975.0,missing_coordinates,Limburg,NieuwerkerkenAalst)
7976.0,missing_coordinates,Limburg,NieuwerkerkenAalst)
7977.0,missing_coordinates,Oost-Vlaanderen,Herzele
7980.0,missing_coordinates,Hainaut,Meslin-l Evêque
7981.0,missing_coordinates,Hainaut,Flobecq
7982.0,missing_coordinates,West-Vlaanderen,Zonnebeke
7987.0,missing_coordinates,Oost-Vlaanderen,Gavere
7992.0,missing_coordinates,Antwerpen,Mechelen
7993.0,missing_coordinates,Oost-Vlaanderen,Zelzate
8021.0,missing_coordinates,Liège,Saint-Vith
8023.0,missing_coordinates,Oost-Vlaanderen,Verrebroek
8025.0,missing_coordinates,Oost-Vlaanderen,Verrebroek
8027.0,missing_coordinates,Antwerpen,Antwerpen
8040.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8047.0,missing_coordinates,Limburg,Genk
8055.0,missing_coordinates,Limburg,Neerpelt
8071.0,missing_coordinates,Antwerpen,Malle
8076.0,missing_coordinates,Antwerpen,Meerle
8078.0,missing_coordinates,Antwerpen,Hoogstraten
8079.0,missing_coordinates,Antwerpen,Hoogstraten
8093.0,missing_coordinates,Limburg,HASSELT
8095.0,missing_coordinates,Oost-Vlaanderen,OOSTAKKER
8106.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8107.0,missing_coordinates,West-Vlaanderen,OOSTENDE
8109.0,missing_coordinates,Liège,Liège
8112.0,missing_coordinates,Brabant Wallon,BRAINE-L ALLEUD
8114.0,missing_coordinates,Antwerpen,Turnhout
8118.0,missing_coordinates,Oost-Vlaanderen,LedebergGent)
8119.0,missing_coordinates,Hainaut,Strépy-Bracquegnies
8120.0,missing_coordinates,Liège,Grâce-Hollogne
8121.0,missing_coordinates,Namur,Florennes
8122.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
