cluster,latitude,longitude,aed_id,address,number,municipality,postal_code,province
13.0,50.871351698516776,4.380068996696211,9016229.0,,,,,
13.0,50.86478975055086,4.397216695105284,9016230.0,,,,,
13.0,50.86698231434135,4.378026881456968,9016231.0,,,,,
13.0,50.857675522738305,4.366770264088533,9016232.0,,,,,
13.0,50.869993913344224,4.403694162361,9016233.0,,,,,
13.0,50.86405993436219,4.410849200688502,9016234.0,,,,,
13.0,50.86658207204699,4.359576044326807,9016235.0,,,,,
13.0,50.86743171632168,4.391967791136274,9016236.0,,,,,
13.0,50.865562095187215,4.407623490357267,9016237.0,,,,,
13.0,50.87913717454794,4.389124520436538,9016238.0,,,,,
13.0,50.84950089971318,4.38859265248696,9016239.0,,,,,
13.0,50.87538121612368,4.384595568781996,9016240.0,,,,,
13.0,50.87460723515646,4.390753995223001,9016241.0,,,,,
13.0,50.861196764765005,4.3996877522331,9016242.0,,,,,
13.0,50.85276119154652,4.393988028996944,9016243.0,,,,,
13.0,50.87840618937665,4.40955535139242,9016244.0,,,,,
13.0,50.881003236351326,4.402455868968487,9016245.0,,,,,
13.0,50.86060946223687,4.410353125638188,9016246.0,,,,,
13.0,50.85834499774834,4.3944004212955114,9016247.0,,,,,
13.0,50.86843197990225,4.375503382136226,9016248.0,,,,,
13.0,50.855843106842265,4.37104624241671,9016249.0,,,,,
14.0,50.79915533652167,4.288822907837269,9016250.0,,,,,
14.0,50.79994,4.28736,9016251.0,,,,,
14.0,50.802537,4.287319,9016252.0,,,,,
15.0,50.8214719014,4.43018466992,9016253.0,,,,,
16.0,50.836739863007594,4.416957775080361,9016254.0,,,,,
16.0,50.84096,4.41468,9016255.0,,,,,
16.0,50.84894,4.40692,9016256.0,,,,,
16.0,50.83842,4.41661,9016257.0,,,,,
16.0,50.84124,4.41116,9016258.0,,,,,
16.0,50.84591,4.41304,9016259.0,,,,,
16.0,50.84284,4.40878,9016260.0,,,,,
16.0,50.85043,4.41012,9016261.0,,,,,
16.0,50.84525,4.40939,9016262.0,,,,,
16.0,50.8518,4.40658,9016263.0,,,,,
16.0,50.84745,4.41007,9016264.0,,,,,
17.0,50.870132369757066,4.346208708032813,9016265.0,,,,,
17.0,50.87424,4.3476,9016266.0,,,,,
17.0,50.87088,4.347,9016267.0,,,,,
17.0,50.873,4.35048,9016268.0,,,,,
17.0,50.871227663994205,4.353771486694071,9016269.0,,,,,
